"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2020","Austria","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","45.3"
"2020","Austria","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.2"
"2020","Austria","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","74.7"
"2020","Austria","Males","18 years or over","No children","Total","All ISCED 2011 levels ","56.5"
"2020","Austria","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.0"
"2020","Austria","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.5"
"2020","Austria","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","67.1"
"2020","Austria","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","83.8"
"2020","Austria","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","66.2"
"2020","Austria","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","83.7"
"2020","Austria","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","91.7"
"2020","Austria","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","89.0"
"2020","Austria","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","66.3"
"2020","Austria","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","89.9"
"2020","Austria","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","95.7"
"2020","Austria","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","82.8"
"2020","Austria","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","61.7"
"2020","Austria","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.9"
"2020","Austria","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","92.8"
"2020","Poland","Males","18 years or over","Total","Total","All ISCED 2011 levels ","65.5"
"2020","Poland","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.6"
"2020","Poland","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.1"
"2020","Poland","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","82.3"
"2020","Poland","Males","18 years or over","No children","Total","All ISCED 2011 levels ","55.0"
"2020","Poland","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","25.2"
"2020","Poland","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.1"
"2020","Poland","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","70.9"
"2020","Poland","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","80.4"
"2020","Poland","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.4"
"2020","Poland","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","82.4"
"2020","Poland","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","95.0"
"2020","Poland","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","88.1"
"2020","Poland","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.4"
"2020","Poland","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.4"
"2020","Poland","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","97.5"
"2020","Poland","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","87.1"
"2020","Poland","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","57.4"
"2020","Poland","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.7"
"2020","Poland","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","98.5"
"2020","Portugal","Males","18 years or over","Total","Total","All ISCED 2011 levels ","61.6"
"2020","Portugal","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","52.7"
"2020","Portugal","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.9"
"2020","Portugal","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","77.1"
"2020","Portugal","Males","18 years or over","No children","Total","All ISCED 2011 levels ","52.5"
"2020","Portugal","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.0"
"2020","Portugal","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.3"
"2020","Portugal","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","68.1"
"2020","Portugal","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","79.3"
"2020","Portugal","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","76.1"
"2020","Portugal","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.4"
"2020","Portugal","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","92.2"
"2020","Portugal","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","88.9"
"2020","Portugal","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","86.0"
"2020","Portugal","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.6"
"2020","Portugal","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","93.6"
"2020","Portugal","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","84.3"
"2020","Portugal","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","82.5"
"2020","Portugal","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.5"
"2020","Portugal","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","85.7"
"2020","Romania","Males","18 years or over","Total","Total","All ISCED 2011 levels ","64.6"
"2020","Romania","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","47.4"
"2020","Romania","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.3"
"2020","Romania","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","81.6"
"2020","Romania","Males","18 years or over","No children","Total","All ISCED 2011 levels ","56.0"
"2020","Romania","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","37.0"
"2020","Romania","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.7"
"2020","Romania","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","72.0"
"2020","Romania","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","78.4"
"2020","Romania","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","59.9"
"2020","Romania","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","79.2"
"2020","Romania","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","94.0"
"2020","Romania","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","82.2"
"2020","Romania","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","67.2"
"2020","Romania","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","84.3"
"2020","Romania","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","96.3"
"2020","Romania","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","75.0"
"2020","Romania","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","69.6"
"2020","Romania","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.5"
"2020","Romania","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","96.0"
"2020","Slovenia","Males","18 years or over","Total","Total","All ISCED 2011 levels ","61.8"
"2020","Slovenia","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","33.1"
"2020","Slovenia","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.3"
"2020","Slovenia","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","76.7"
"2020","Slovenia","Males","18 years or over","No children","Total","All ISCED 2011 levels ","51.8"
"2020","Slovenia","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","27.4"
"2020","Slovenia","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.8"
