"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2020","United Kingdom","Females","18 years or over","Total","Total","All ISCED 2011 levels ",":"
"2020","United Kingdom","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","United Kingdom","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2020","United Kingdom","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)",":"
"2020","United Kingdom","Females","18 years or over","No children","Total","All ISCED 2011 levels ",":"
"2020","United Kingdom","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","United Kingdom","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2020","United Kingdom","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)",":"
"2020","United Kingdom","Females","18 years or over","1 child","Total","All ISCED 2011 levels ",":"
"2020","United Kingdom","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","United Kingdom","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2020","United Kingdom","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)",":"
"2020","United Kingdom","Females","18 years or over","2 children","Total","All ISCED 2011 levels ",":"
"2020","United Kingdom","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","United Kingdom","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2020","United Kingdom","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)",":"
"2020","United Kingdom","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ",":"
"2020","United Kingdom","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","United Kingdom","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2020","United Kingdom","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)",":"
"2020","Montenegro","Females","18 years or over","Total","Total","All ISCED 2011 levels ","39.7"
"2020","Montenegro","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","11.0"
"2020","Montenegro","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","39.0"
"2020","Montenegro","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","68.3"
"2020","Montenegro","Females","18 years or over","No children","Total","All ISCED 2011 levels ","37.0"
"2020","Montenegro","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","10.8"
"2020","Montenegro","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","36.9"
"2020","Montenegro","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","64.3"
"2020","Montenegro","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","45.5"
"2020","Montenegro","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","Montenegro","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","42.1"
"2020","Montenegro","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","72.6"
"2020","Montenegro","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","47.5"
"2020","Montenegro","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","Montenegro","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","43.8"
"2020","Montenegro","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","82.2"
"2020","Montenegro","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","35.9"
"2020","Montenegro","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2020","Montenegro","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.3"
"2020","Montenegro","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","66.9"
"2020","North Macedonia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","38.6"
"2020","North Macedonia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.3"
"2020","North Macedonia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.3"
"2020","North Macedonia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","69.1"
"2020","North Macedonia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","36.1"
"2020","North Macedonia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.2"
"2020","North Macedonia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","43.4"
"2020","North Macedonia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","61.8"
"2020","North Macedonia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","43.1"
"2020","North Macedonia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","12.1"
"2020","North Macedonia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","49.2"
"2020","North Macedonia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","76.3"
"2020","North Macedonia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","45.2"
"2020","North Macedonia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.4"
"2020","North Macedonia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.3"
"2020","North Macedonia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","76.5"
"2020","North Macedonia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","28.2"
"2020","North Macedonia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","12.4"
"2020","North Macedonia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","38.5"
"2020","North Macedonia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","83.4"
"2020","Serbia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","43.8"
"2020","Serbia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.9"
"2020","Serbia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.1"
"2020","Serbia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","65.0"
"2020","Serbia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","37.4"
"2020","Serbia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","20.6"
"2020","Serbia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","39.4"
"2020","Serbia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","57.6"
"2020","Serbia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","52.3"
"2020","Serbia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","28.2"
"2020","Serbia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.9"
"2020","Serbia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","73.2"
"2020","Serbia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","60.5"
"2020","Serbia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","36.1"
"2020","Serbia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.4"
"2020","Serbia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","83.0"
"2020","Serbia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","50.1"
"2020","Serbia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.4"
"2020","Serbia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","58.5"
