"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.5,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.9,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,4.3,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.7,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,8,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,10.4,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,2.7,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.6,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.7,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.2,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.2,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,4.2,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.8,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,2.8,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,4.1,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,4.1,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.6,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,2.6,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.6,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.4,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.8,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.7,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,12.6,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,16.6,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.5,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,7.1,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,4.2,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.1,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,11.2,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,13,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.5,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.1,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.9,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,7.3,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,9.3,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,13.1,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,10.4,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,10.3,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,11.4,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,19.2,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,12.7,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,22.2,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.8,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6,,
"IND","India","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2019","2019","PC","Percentage","0","Units",,,5.6,,
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2019","2019","PC","Percentage","0","Units",,,6.3,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,4.3,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,3.7,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,8.9,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.9,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,8.1,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.3,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.4,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,4,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,5.3,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,26.1,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,29.4,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.2,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","2554","25-54","2020","2020","PC","Percentage","0","Units",,,6.8,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,5.4,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.8,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.4,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,3.6,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.6,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,3.6,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,8.3,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,7.7,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,1.7,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.4,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.2,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,8.1,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,6.9,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,5.8,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,5.8,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,11.6,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,13,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,3.2,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.7,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,3.9,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.2,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.8,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,0,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,5.1,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.9,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.9,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.1,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,3.6,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.7,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.8,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,3.3,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,3.2,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,1.5,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.6,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.9,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.9,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.8,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.3,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,1.7,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,2.5,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,1.6,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,6.6,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,5.1,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2020","2020","PC","Percentage","0","Units",,,4.4,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2020","2020","PC","Percentage","0","Units",,,5.3,,
