"time","_geo","geo","value","unit","_unit","sex","_sex","reason","_reason","_flag"
2007,"BG","Bulgaria",20.4,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"BG","Bulgaria",19.3,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"BG","Bulgaria",22.4,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"CH","Switzerland",16.4,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"CH","Switzerland",12,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"CH","Switzerland",20.1,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"CY","Cyprus",6.9,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"CY","Cyprus",6.8,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"CY","Cyprus",6.8,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"CZ","Czech Republic",8.1,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"CZ","Czech Republic",18.3,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"CZ","Czech Republic",5.1,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"DE","Germany",42.2,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"DE","Germany",21.7,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"DE","Germany",23.9,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"DK","Denmark",23.9,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"DK","Denmark",7.3,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"EA19","Euro area (19 countries)",17.1,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"EA19","Euro area (19 countries)",18.9,"Percentage","PC","Total","T","Other reasons","OTH","b"
2016,"EA19","Euro area (19 countries)",19.8,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"EE","Estonia",17.5,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"EE","Estonia",12.5,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"EL","Greece",16,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"EL","Greece",8.9,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"EL","Greece",13.5,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"ES","Spain",8.2,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"ES","Spain",10.4,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"ES","Spain",25,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"EU27_2020","European Union - 27 countries (from 2020)",16.6,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"EU27_2020","European Union - 27 countries (from 2020)",18.2,"Percentage","PC","Total","T","Other reasons","OTH","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",18.7,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"EU28","European Union - 28 countries (1993-2020)",19.7,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"EU28","European Union - 28 countries (1993-2020)",18.2,"Percentage","PC","Total","T","Other reasons","OTH","b"
2016,"EU28","European Union - 28 countries (1993-2020)",19.2,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"FI","Finland",17.1,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"FI","Finland",16.4,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"FI","Finland",22.3,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"FR","France",23.4,"Percentage","PC","Total","T","Other reasons","OTH","b"
2016,"FR","France",26.1,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"HR","Croatia",14.2,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"HR","Croatia",6.7,"Percentage","PC","Total","T","Other reasons","OTH","u"
2007,"HU","Hungary",26.8,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"HU","Hungary",15.8,"Percentage","PC","Total","T","Other reasons","OTH","b"
2016,"HU","Hungary",25.8,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"IE","Ireland",12.5,"Percentage","PC","Total","T","Other reasons","OTH","b"
2007,"IT","Italy",24.5,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"IT","Italy",19.6,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"IT","Italy",14.7,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"LT","Lithuania",6,"Percentage","PC","Total","T","Other reasons","OTH","u"
2011,"LT","Lithuania",,"Percentage","PC","Total","T","Other reasons","OTH","u"
2016,"LT","Lithuania",10.9,"Percentage","PC","Total","T","Other reasons","OTH","u"
2011,"LU","Luxembourg",12.3,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"LU","Luxembourg",18.2,"Percentage","PC","Total","T","Other reasons","OTH","b"
2007,"LV","Latvia",13,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"LV","Latvia",18.7,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"LV","Latvia",18,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"MK","North Macedonia",17.2,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"MT","Malta",14.3,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"MT","Malta",16.9,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"NL","Netherlands",16.1,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"NL","Netherlands",17.6,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"NO","Norway",11.7,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"PL","Poland",19.1,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"PL","Poland",10.3,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"PL","Poland",12.4,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"PT","Portugal",10.5,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"PT","Portugal",9.6,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"PT","Portugal",10.4,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"RO","Romania",17.9,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"RO","Romania",31.3,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"RO","Romania",20.3,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"RS","Serbia",13.8,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"RS","Serbia",8.6,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"SE","Sweden",8.7,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"SE","Sweden",14.6,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"SE","Sweden",23,"Percentage","PC","Total","T","Other reasons","OTH","b"
2007,"SI","Slovenia",15.5,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"SI","Slovenia",13.3,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"SK","Slovakia",14.1,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"TR","Turkey",49.5,"Percentage","PC","Total","T","Other reasons","OTH",
2011,"TR","Turkey",16.2,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"TR","Turkey",38.6,"Percentage","PC","Total","T","Other reasons","OTH",
2007,"UK","United Kingdom",25.8,"Percentage","PC","Total","T","Other reasons","OTH",
2016,"UK","United Kingdom",21.6,"Percentage","PC","Total","T","Other reasons","OTH","b"
2016,"AL","Albania",24.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"AT","Austria",18.8,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"AT","Austria",11.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"AT","Austria",12.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"BA","Bosnia and Herzegovina",44.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"BE","Belgium",9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"BE","Belgium",9.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"BG","Bulgaria",6.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","u"
2011,"BG","Bulgaria",12.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"BG","Bulgaria",16.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"CH","Switzerland",79.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"CH","Switzerland",19.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"CY","Cyprus",14.7,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"CY","Cyprus",12.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"CY","Cyprus",14.6,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"CZ","Czech Republic",8.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"CZ","Czech Republic",12.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"CZ","Czech Republic",47.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"DE","Germany",11.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","u"
2011,"DE","Germany",20,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"DE","Germany",28.8,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"DK","Denmark",6.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"DK","Denmark",11.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"EA19","Euro area (19 countries)",19.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"EA19","Euro area (19 countries)",15.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2016,"EA19","Euro area (19 countries)",16.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"EE","Estonia",35.3,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"EE","Estonia",16,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"EL","Greece",19.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"EL","Greece",13.6,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"EL","Greece",34.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"ES","Spain",31.3,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"ES","Spain",14.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"ES","Spain",15.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"EU27_2020","European Union - 27 countries (from 2020)",16.7,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"EU27_2020","European Union - 27 countries (from 2020)",15.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",16,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"EU28","European Union - 28 countries (1993-2020)",28.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"EU28","European Union - 28 countries (1993-2020)",15.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2016,"EU28","European Union - 28 countries (1993-2020)",16.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"FI","Finland",22.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"FI","Finland",15,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"FI","Finland",10.6,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"FR","France",9.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2016,"FR","France",8.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"HR","Croatia",8.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","u"
2016,"HR","Croatia",11.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"HU","Hungary",15.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"HU","Hungary",4.7,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","bu"
2016,"HU","Hungary",4.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","u"
2016,"IE","Ireland",9.3,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2007,"IT","Italy",12.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"IT","Italy",13.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"IT","Italy",20.7,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"LT","Lithuania",11.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"LT","Lithuania",21.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"LT","Lithuania",19.6,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"LU","Luxembourg",13.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"LU","Luxembourg",13.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2007,"LV","Latvia",14.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"LV","Latvia",13.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"LV","Latvia",19.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"MK","North Macedonia",24.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"MT","Malta",15,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"MT","Malta",12.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"NL","Netherlands",24.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"NL","Netherlands",21.7,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"NO","Norway",12.7,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"PL","Poland",12.6,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"PL","Poland",14.6,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"PL","Poland",12.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"PT","Portugal",17.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"PT","Portugal",55.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"PT","Portugal",6.1,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"RO","Romania",3.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","u"
2011,"RO","Romania",14.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"RO","Romania",14.9,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"RS","Serbia",8.4,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"RS","Serbia",12.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"SE","Sweden",20.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"SE","Sweden",38,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"SE","Sweden",14.3,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2007,"SI","Slovenia",8.6,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"SI","Slovenia",10.8,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"SK","Slovakia",20,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"TR","Turkey",9.7,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2011,"TR","Turkey",10.5,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"TR","Turkey",5.8,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2007,"UK","United Kingdom",53.2,"Percentage","PC","Total","T","Other personal reasons","PER_OTH",
2016,"UK","United Kingdom",21.3,"Percentage","PC","Total","T","Other personal reasons","PER_OTH","b"
2016,"AL","Albania",10.3,"Percentage","PC","Total","T","Schedule","SKD",
2007,"AT","Austria",47.2,"Percentage","PC","Total","T","Schedule","SKD",
2011,"AT","Austria",41.7,"Percentage","PC","Total","T","Schedule","SKD",
2016,"AT","Austria",51.7,"Percentage","PC","Total","T","Schedule","SKD",
2016,"BA","Bosnia and Herzegovina",52.2,"Percentage","PC","Total","T","Schedule","SKD",
2011,"BE","Belgium",34.3,"Percentage","PC","Total","T","Schedule","SKD",
2016,"BE","Belgium",42,"Percentage","PC","Total","T","Schedule","SKD",
2007,"BG","Bulgaria",33,"Percentage","PC","Total","T","Schedule","SKD",
2011,"BG","Bulgaria",42.4,"Percentage","PC","Total","T","Schedule","SKD",
2016,"BG","Bulgaria",58.9,"Percentage","PC","Total","T","Schedule","SKD",
2007,"CH","Switzerland",48.2,"Percentage","PC","Total","T","Schedule","SKD",
2011,"CH","Switzerland",51,"Percentage","PC","Total","T","Schedule","SKD",
2016,"CH","Switzerland",35.4,"Percentage","PC","Total","T","Schedule","SKD",
2007,"CY","Cyprus",43.2,"Percentage","PC","Total","T","Schedule","SKD",
2011,"CY","Cyprus",30.9,"Percentage","PC","Total","T","Schedule","SKD",
2016,"CY","Cyprus",35.7,"Percentage","PC","Total","T","Schedule","SKD",
