"time,""_geo"",""geo"",""value"",""UNIT"",""_UNIT"",""EGROUP"",""_EGROUP"",""POSITION"",""_POSITION"",""sex"",""_sex"",""_flag"""
"2016-Q1,""LT"",""Lithuania"",90.9,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2016-Q2,""LT"",""Lithuania"",90.9,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2016-Q3,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2016-Q4,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2017-Q1,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2017-Q2,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2017-Q3,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2017-Q4,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2018-Q1,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2018-Q2,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2018-Q3,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2018-Q4,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2019-Q1,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2019-Q2,""LT"",""Lithuania"",81.8,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2019-Q3,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2019-Q4,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2020-Q1,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2020-Q2,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2020-Q3,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2020-Q4,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2021-Q1,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2021-Q2,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2021-Q3,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2021-Q4,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2022-Q1,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2022-Q2,""LT"",""Lithuania"",72.7,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2004-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2009-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2010-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2010-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2010-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2010-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2011-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2011-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2011-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2011-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2012-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2012-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2012-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2012-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2013-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2013-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2013-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2013-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2014-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2014-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2014-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2014-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2015-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2015-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2015-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2015-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2016-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2016-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2016-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2016-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2017-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2017-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2017-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2017-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2018-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2018-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2018-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2018-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2019-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2019-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2019-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2019-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2020-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2020-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2020-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2020-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2021-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2021-Q2,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2021-Q3,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2021-Q4,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2022-Q1,""LT"",""Lithuania"",100,""Percent of total"",""PC"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
