"time,""_geo"",""geo"",""value"",""UNIT"",""_UNIT"",""EGROUP"",""_EGROUP"",""POSITION"",""_POSITION"",""sex"",""_sex"""
"2013,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2014,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2015,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2016,""NO"",""Norway"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2017,""NO"",""Norway"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2018,""NO"",""Norway"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2019,""NO"",""Norway"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2020,""NO"",""Norway"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2021,""NO"",""Norway"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2003,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2004,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2005,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2006,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2007,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2008,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2009,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2010,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2011,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2012,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2013,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2014,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2015,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2016,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2017,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2018,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2019,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2020,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2021,""NO"",""Norway"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Total"",""T"""
"2004,""PL"",""Poland"",8.3,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2005,""PL"",""Poland"",8.3,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2006,""PL"",""Poland"",25,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2007,""PL"",""Poland"",26.4,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2008,""PL"",""Poland"",25.6,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2009,""PL"",""Poland"",22.9,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2010,""PL"",""Poland"",22.9,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2011,""PL"",""Poland"",25.3,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2012,""PL"",""Poland"",25.9,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2013,""PL"",""Poland"",23.5,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2014,""PL"",""Poland"",27.1,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2015,""PL"",""Poland"",27.6,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2016,""PL"",""Poland"",29.1,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2017,""PL"",""Poland"",26,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2018,""PL"",""Poland"",29.4,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2019,""PL"",""Poland"",31.3,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2020,""PL"",""Poland"",25.6,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2021,""PL"",""Poland"",21.9,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Women"",""W"""
"2004,""PL"",""Poland"",91.7,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2005,""PL"",""Poland"",91.7,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2006,""PL"",""Poland"",75,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2007,""PL"",""Poland"",73.6,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2008,""PL"",""Poland"",74.4,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2009,""PL"",""Poland"",77.1,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2010,""PL"",""Poland"",77.1,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2011,""PL"",""Poland"",74.7,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2012,""PL"",""Poland"",74.1,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2013,""PL"",""Poland"",76.5,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2014,""PL"",""Poland"",72.9,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2015,""PL"",""Poland"",72.4,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2016,""PL"",""Poland"",70.9,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2017,""PL"",""Poland"",74,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2018,""PL"",""Poland"",70.6,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2019,""PL"",""Poland"",68.7,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2020,""PL"",""Poland"",74.4,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2021,""PL"",""Poland"",78.1,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Men"",""M"""
"2004,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2005,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2006,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2007,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2008,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2009,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2010,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2011,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2012,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2013,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2014,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2015,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2016,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2017,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2018,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2019,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2020,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2021,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""Members: Judges of the court"",""MEMB_CRT"",""Total"",""T"""
"2004,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2005,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2006,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2007,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2008,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2009,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2010,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2011,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2012,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2013,""PL"",""Poland"",0,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2014,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2015,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2016,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2017,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2018,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2019,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2020,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2021,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Women"",""W"""
"2004,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
"2005,""PL"",""Poland"",100,""Percent of total"",""PC"",""National courts: Supreme courts"",""CRTS_NAT_SUP"",""President: President of the court"",""PRES_CRT"",""Men"",""M"""
